1965-1 0.30961810466761 -0.246110325318246 -0.0198962753418199
1965-2 -0.30961810466761 0.246110325318246 0.178830740216879
1965-3 0 0 -0.158934464875059
1965-4 0 0 0
1965-5 0 0 0
1965-6 0 0 0
1965-7 0 0 0
1965-8 0 0 0
1965-9 0 0 0
1965-10 0 0 0
1965-11 0 0 0
1965-12 0 0 0
1966-1 0.404856199905705 0.753889674681754 0.332484677039133
1966-2 -0.404856199905705 -0.753889674681754 -0.173550212164074
1966-3 0 0 -0.158934464875059
1966-4 0 0 0
1966-5 0 0 0
1966-6 0 0 0
1966-7 0 0 0
1966-8 0 0 0
1966-9 0 0 0
1966-10 0 0 0
1966-11 0 0 0
1966-12 0 0 0
1967-1 -0.223715228665724 -0.246110325318246 -0.0198962753418199
1967-2 0.223715228665724 0.246110325318246 0.0454974068835455
1967-3 0 0 -0.0256011315417256
1967-4 0 0 0
1967-5 0 0 0
1967-6 0 0 0
1967-7 0 0 0
1967-8 0 0 0
1967-9 0 0 0
1967-10 0 0 0
1967-11 0 0 0
1967-12 0 0 0
1968-1 0.404856199905705 0.0396039603960396 -0.0198962753418199
1968-2 -0.404856199905705 -0.0396039603960395 0.178830740216879
1968-3 0 0 -0.158934464875059
1968-4 0 0 0
1968-5 0 0 0
1968-6 0 0 0
1968-7 0 0 0
1968-8 0 0 0
1968-9 0 0 0
1968-10 0 0 0
1968-11 0 0 0
1968-12 0 0 0
1969-1 -0.547524752475248 -0.246110325318246 -0.0198962753418199
1969-2 0.547524752475247 0.246110325318246 -0.392597831211693
1969-3 0 0 0.412494106553512
1969-4 0 0 0
1969-5 0 0 0
1969-6 0 0 0
1969-7 0 0 0
1969-8 0 0 0
1969-9 0 0 0
1969-10 0 0 0
1969-11 0 0 0
1969-12 0 0 0
1970-1 -0.0237152286657237 -0.246110325318246 -0.0198962753418199
1970-2 0.0237152286657237 0.246110325318246 0.131211692597831
1970-3 0 0 -0.111315417256011
1970-4 0 0 0
1970-5 0 0 0
1970-6 0 0 0
1970-7 0 0 0
1970-8 0 0 0
1970-9 0 0 0
1970-10 0 0 0
1970-11 0 0 0
1970-12 0 0 0
1971-1 0.404856199905705 0.468175388967468 -0.0198962753418199
1971-2 -0.404856199905705 -0.468175388967468 0.178830740216879
1971-3 0 0 -0.158934464875059
1971-4 0 0 0
1971-5 0 0 0
1971-6 0 0 0
1971-7 0 0 0
1971-8 0 0 0
1971-9 0 0 0
1971-10 0 0 0
1971-11 0 0 0
1971-12 0 0 0
1972-1 -0.495143800094295 -0.246110325318246 -0.0198962753418199
1972-2 0.495143800094295 0.246110325318246 -0.192597831211693
1972-3 0 0 0.212494106553513
1972-4 0 0 0
1972-5 0 0 0
1972-6 0 0 0
1972-7 0 0 0
1972-8 0 0 0
1972-9 0 0 0
1972-10 0 0 0
1972-11 0 0 0
1972-12 0 0 0
1973-1 0.219141914191419 -0.246110325318246 -0.0198962753418199
1973-2 -0.219141914191419 0.246110325318246 0.174068835454974
1973-3 0 0 -0.154172560113154
1973-4 0 0 0
1973-5 0 0 0
1973-6 0 0 0
1973-7 0 0 0
1973-8 0 0 0
1973-9 0 0 0
1973-10 0 0 0
1973-11 0 0 0
1973-12 0 0 0
1974-1 0.404856199905705 0.753889674681754 0.165818010372466
1974-2 -0.404856199905705 -0.753889674681754 -0.00688354549740688
1974-3 0 0 -0.158934464875059
1974-4 0 0 0
1974-5 0 0 0
1974-6 0 0 0
1974-7 0 0 0
1974-8 0 0 0
1974-9 0 0 0
1974-10 0 0 0
1974-11 0 0 0
1974-12 0 0 0
1975-1 -0.333239038189533 -0.246110325318246 -0.0198962753418199
1975-2 0.333239038189533 0.246110325318246 -0.0354549740688355
1975-3 0 0 0.0553512494106553
1975-4 0 0 0
1975-5 0 0 0
1975-6 0 0 0
